GEOID,NAME,stability_index,stability_percentile
17003,"Alexander County, Illinois",1.8145805493262681,99.65083798882681
51620,"Franklin city, Virginia",0.9620183615143888,96.9972067039106
48313,"Madison County, Texas",0.7162150362545469,93.75
28103,"Noxubee County, Mississippi",0.8286472123843329,95.42597765363129
25007,"Dukes County, Massachusetts",0.8546707222847642,95.81005586592178
20209,"Wyandotte County, Kansas",0.8037623313672844,94.97206703910615
51183,"Sussex County, Virginia",0.6641190034765004,92.59776536312849
45065,"McCormick County, South Carolina",0.8526446663182907,95.70530726256983
47189,"Wilson County, Tennessee",0.5912770696038442,90.60754189944134
48003,"Andrews County, Texas",1.4440585663178884,99.16201117318437
51131,"Northampton County, Virginia",0.6777414407092593,93.01675977653632
12071,"Lee County, Florida",0.9142119970300718,96.50837988826815
08011,"Bent County, Colorado",0.6945831718873935,93.33100558659217
48207,"Haskell County, Texas",1.0484920280527716,97.76536312849163
37119,"Mecklenburg County, North Carolina",0.600507747501206,90.88687150837988
06065,"Riverside County, California",0.6288273677564808,91.62011173184358
45005,"Allendale County, South Carolina",0.6576341795546566,92.38826815642457
04011,"Greenlee County, Arizona",0.6325890535405515,91.72486033519553
37019,"Brunswick County, North Carolina",1.3515517610335406,98.84776536312849
13037,"Calhoun County, Georgia",0.7075446106346353,93.57541899441341
28071,"Lafayette County, Mississippi",0.5939774125597796,90.67737430167597
51133,"Northumberland County, Virginia",0.6491157742588896,92.07402234636871
19049,"Dallas County, Iowa",0.967886655994592,97.06703910614524
38079,"Rolette County, North Dakota",0.605623578235969,91.0963687150838
48317,"Martin County, Texas",1.0737585011323743,97.87011173184358
53039,"Klickitat County, Washington",0.5769504598302727,90.18854748603353
48165,"Gaines County, Texas",0.6873738387153179,93.1913407821229
16053,"Jerome County, Idaho",0.6658639651472218,92.66759776536313
08014,"Broomfield County, Colorado",0.7335768475958913,94.02932960893855
45057,"Lancaster County, South Carolina",1.5331393644606317,99.26675977653632
12081,"Manatee County, Florida",0.660154167041557,92.4231843575419
37131,"Northampton County, North Carolina",0.7937404900946816,94.83240223463687
40083,"Logan County, Oklahoma",0.5777666801416044,90.22346368715084
46083,"Lincoln County, South Dakota",0.861287625416028,95.91480446927375
45081,"Saluda County, South Carolina",0.7864041215339278,94.76256983240224
48055,"Caldwell County, Texas",1.2533610367272403,98.56843575418995
51081,"Greensville County, Virginia",0.733680208974061,94.06424581005587
08105,"Rio Grande County, Colorado",0.582362918938258,90.36312849162012
48083,"Coleman County, Texas",0.656959915480561,92.31843575418995
48427,"Starr County, Texas",0.8100411479309021,95.14664804469274
12021,"Collier County, Florida",0.7191977109943241,93.81983240223464
48339,"Montgomery County, Texas",0.903272536272644,96.33379888268156
45019,"Charleston County, South Carolina",0.6621828167606671,92.52793296089385
48157,"Fort Bend County, Texas",0.8473074008580128,95.6354748603352
12057,"Hillsborough County, Florida",0.7003978806608439,93.43575418994413
06011,"Colusa County, California",0.7158447081457688,93.71508379888269
20175,"Seward County, Kansas",0.6221393113947824,91.4804469273743
06099,"Stanislaus County, California",0.5864172084070399,90.5377094972067
54057,"Mineral County, West Virginia",1.0805116773582226,97.90502793296089
29211,"Sullivan County, Missouri",0.6679012092687456,92.70251396648045
22121,"West Baton Rouge Parish, Louisiana",0.6325569597876058,91.68994413407822
48021,"Bastrop County, Texas",1.5486553334417918,99.33659217877096
12109,"St. Johns County, Florida",1.1239245960350837,98.14944134078212
06053,"Monterey County, California",0.6759444086777525,92.91201117318437
16001,"Ada County, Idaho",0.596529505147837,90.7122905027933
48491,"Williamson County, Texas",1.1017098144936044,98.0796089385475
